Date,Mgr_01,Mgr_02,Mgr_03,Mgr_04,Mgr_05,Mgr_06,Mgr_07,Mgr_08,Mgr_09,Mgr_10,Mgr_11,Mgr_12,Mgr_13,Mgr_14,Mgr_15,Mgr_16,Mgr_17,Mgr_18,Mgr_19,Mgr_20,SPX,RF
2015-11-30,0.0159039367063003,-0.035319538949304,0.0187067382592005,-0.0154787428581953,-0.0040435482212185,0.0163567347921194,0.0419735516544196,-0.0785365357006834,0.0346685959400812,0.0006767049302802,-0.0358625738876636,0.0620659118569169,0.0149970270581335,-0.0726095425743253,0.0640425242809202,-0.0483035499949235,-0.0154876262346578,0.0223866751598497,0.0458602905762858,0.0044734948041636,0.0394982668413133,0.0004198100504013
2015-12-31,0.0084564431629485,0.0444672280749821,-0.0418643238802128,0.0329032059887659,0.0464129391803361,-0.0165965803058519,0.0253261556865096,-0.0736844678563787,0.0067701122847466,0.004338944776702,0.0705715377579874,-0.0156295308003671,0.0316930063080356,-0.0181629764632176,0.0395667329279351,-0.0416532742602862,-0.0446079969136948,0.0751889749941296,0.0795475343471001,-0.0984589388369164,0.0431771699450218,0.0003100470739084
2016-01-31,0.0150350248565057,-0.039239020431373,-0.0171340415624475,-0.0087150425441165,-0.0119889639671539,-0.003958274765517,-0.0941064469356767,0.0115910305871016,0.0216814760664939,-0.0017569909621607,0.0045918705991901,0.031714975347636,-0.0274987122082715,0.0638192106226274,0.0078872000118736,-0.0675123416944261,0.0266638759202799,0.0601949638540113,-0.0177645274894745,0.0261758738582387,0.1255896808895523,-0.0001049741871126
2016-02-29,0.0571329391228302,0.0489415723736482,0.0113251465267944,-0.0008728591236606,0.0480332052915266,0.0450402281303813,0.0108681980469115,0.0705720790882163,0.0362679447225792,0.1429850423483885,-0.0278368956269263,-0.0623900523793079,0.03543931552737,0.0221015929582013,-0.0240502432985719,0.0060880013508678,0.0122453211849869,0.0068793102792593,-0.0292144046779442,-0.0914145245777674,-0.0120381751197003,0.0001236023039763
2016-03-31,0.0153514944909347,0.0226665922118459,0.0031482266259317,0.0492093847224841,0.0061678431053757,-0.1067530542023843,-0.0251016969025841,-0.0328442158712912,-0.0099373393544534,0.0104171811450624,-0.1220932784105396,0.0912641846686516,-0.0485154150017691,0.0067494791732692,-0.0113981930654319,-0.0348282952606842,-0.0068661334520868,-0.0158982902003086,0.0340334337905424,0.0671422335560526,-0.0158245587869836,0.0001712365621916
2016-04-30,0.0447168365999429,-0.0033664533547933,-0.010191758108894,-0.1000535235720959,0.0101768361519382,0.0158669419598997,-0.0657847980456681,-0.1605723589636973,0.0400782429334795,0.0001047727317597,-0.0115876029755456,0.0860709101546997,0.0149382653589525,-0.0135168082484061,0.0071387459434349,-0.0087444212690607,-0.026845023866016,-0.0257605739717194,0.0462886360650756,0.0112533052061803,0.0408503455693923,-0.0002785900604501
2016-05-31,0.005289346398811,0.002203433747271,-0.0028883633641788,-0.0632167363778811,0.0515022414386614,-0.0200349252495433,0.1007177673626781,-0.1113588832839138,0.0233897697939735,-0.1313122119867355,-0.1053219794388536,0.0681723926144533,0.009357833757382,-0.0216693154679332,0.0060388591550315,0.0284367027914873,0.0448663939989303,0.0412944423903933,-0.0276607728794061,0.046932124050066,0.0431661343265947,0.0001772054652574
2016-06-30,0.019577398603321,-0.0273114737421486,-0.0086359668020208,-0.0730375664717132,-0.0094342883901466,0.1247935496523545,0.1033701260410512,-0.057626397802007,-0.0479643714458051,-0.0460022753788172,0.0653321569208002,-0.0866535975147553,-0.0202934515197879,0.0113114940253625,0.0020889062129351,-0.0178801088150624,-0.0154703355777042,0.0246269627503113,0.0589938358289847,-0.0347993093183264,-0.019381283630023,0.0005379316985292
2016-07-31,0.0416452816054124,0.0256045623439863,0.0070226553156521,-0.1180627038509305,-0.0277596909021044,-0.0060398033397466,0.0825816178047103,-0.040641645542831,0.0704149385453716,-0.0012548982922931,0.1024453780387832,0.0600085916726568,0.0018455179612416,-0.0152192658425943,0.0039359443685458,0.0131474530885291,-0.0196118837193212,0.0511699305497466,0.0723814142133695,-0.0627508497442943,-0.0132879530708885,0.0002113205664934
2016-08-31,-0.0930471134934103,-0.0177073024162119,0.0580747728513553,-0.0305248280992425,-0.0121796506153189,0.1131507010642832,0.020515013716796,-0.0314282959854738,-0.0155046487492644,-0.0312299349304449,-0.0538239997256693,0.0334612052097542,-0.0205264396421238,-0.0049231055150247,-0.0017106099955642,-0.0057152600309475,0.0044314015349902,0.0207625465079867,0.0944662870805389,0.0151761916217374,0.0303270961422928,0.0003780159496216
2016-09-30,-0.0196860263486016,-0.0547495061271297,-0.0982308793245387,0.0449743431165866,0.0163165524732794,-0.066187493294385,0.0820983852485028,-0.0038530892471561,-0.0665488065602458,0.1153600279859095,0.0203953432451241,-0.0923174401034693,-0.0372781826482926,0.0010239294074059,-0.0394769420449167,0.0288183553418591,0.0974688474585286,0.0627429780311296,0.1289014714482536,0.0025258211081175,-0.0328911453998865,0.000119916279359
2016-10-31,-0.0294053854390296,-0.0572649869648014,-0.008050438000561,-0.0097221897808144,-0.0475175092089758,0.0432286435669032,0.0068446949544838,-0.0254660775078678,-0.0395729710786415,0.005702916368944,-0.0489935182297056,0.0066080589409367,-0.0104967005805678,-0.0361112708438626,-0.0110055928208014,0.0218158006577675,-0.0800234598758625,0.0184840391540788,-0.0582451833655099,-0.0171545717105443,-0.0136284193460234,6.868966853656903e-05
2016-11-30,-0.040272982397916,0.0124587439986781,0.0079496901717806,0.0158024586325114,0.0221725975021685,0.0258968347328298,0.0175682106022913,0.0585043169136653,-0.0385117807277202,0.1087476596073616,-0.0424483567133693,0.0309382442481893,-0.0384823577319626,0.0232819110185236,0.0330222275414381,-0.0196714296041978,0.043306680242442,0.0606604134999135,0.0040475446389966,0.0076083852967625,0.009471446001942,0.0001595876113495
2016-12-31,-0.016814169198739,0.080066421991226,0.0125744917626333,0.0629426906647512,-0.0150329810280321,-0.0510016549188768,-0.0553072146069742,-0.0479392928321881,0.0089448008793004,0.0217718566002284,0.0523099860439523,0.042923431455779,0.0147305098000166,0.1401892818855568,-0.0372113245086903,-0.0010695705335409,-0.1123323985346889,0.065924639275847,0.0038621121442422,0.1229037505263004,0.0513337707556127,-7.983199626355321e-05
2017-01-31,0.0973458414773855,0.0118532659657753,-0.0132784047578499,0.0755533268492774,0.0383151572831265,0.016708457049221,0.0284856792638623,-0.05943286491654,-0.0054716264531228,0.0200364523609658,-0.0026029047443783,0.0192200953975749,-0.0402015685098485,-0.0900428659211092,-0.0009470531227596,0.04202919113887,0.0110112550038683,-0.0364671217601652,-0.0038757926536841,0.0398346759923245,-0.0225918805709013,-0.0001094217041135
2017-02-28,-0.0549101373800452,-0.0015398933130078,-0.0668804677142929,0.0016868408792743,-0.0737237336967216,0.0836860670490239,0.009561932277378,0.0233102915584326,-0.0082565998328766,0.0111013342849371,0.1174972073283779,0.0263514872084132,0.0292452014707229,0.0130681342165937,-0.02033464874347,0.0189096727697376,0.0903676274447397,-0.097804866985437,-0.0428790059989847,0.0490733936949649,-0.079762759875002,0.0003365942447672
2017-03-31,0.0633791689269213,0.0179018688251574,0.0138131812322595,0.07692295105934,-0.0228709382008773,-0.0157208979951173,-0.0670672273701737,-0.1009727041065073,0.0340403150368996,0.0176661539719663,-0.0325703637545793,0.100335967178503,-0.0413724112054344,-0.0401414137451233,0.0083100991379383,-0.0447340911463386,0.0268727945462963,0.1070359887301278,-0.1020571296604355,0.0402391394759356,-0.0831905117706502,0.0003578018019066
2017-04-30,-0.1076043398804296,0.066939579369977,0.0679783388782454,0.010214793031306,-0.0513356438096959,-0.1042483913972122,0.0032888024595204,0.0178082130913288,0.0216666797166141,0.1392595155176787,0.0674959678149612,0.084844423288712,-0.0184287388365109,0.0255037897263287,-0.0070715327285139,0.0282319391756891,0.0082849359409555,0.0283889839892528,0.0096222557187235,0.0675515777880368,-0.0528364645133641,-0.0001148879297841
2017-05-31,-0.0206672281195713,0.0147080619033169,-0.0582541578723051,-0.0389400993397217,-0.0241255357272492,0.0040936398454709,0.00168472557397,9.35823108166866e-05,0.020613053384722,-0.147063333150867,0.0065793791059946,-0.1712704106485034,-0.020603390030334,-0.0005485622031103,0.0503354250156349,-0.0336304835014007,-0.0344422778720587,-0.0920807935167983,-0.0513062361959907,-0.0041985835392896,-0.0553192855141755,0.0002769330942441
2017-06-30,0.0114275110516247,-0.0155896105143859,0.0345537788998004,-0.0260899492746289,0.0098427216088959,-0.053161238909265,0.1072248545475103,-0.0153295696604205,0.0247599313511701,-0.1245125351650681,0.0537474773888718,-0.0117345192068057,0.052113743816386,0.0345561733690123,0.0204691462488516,0.055138379344722,0.0001273905022068,-0.0309234046801676,0.0091491440198508,-0.0843357935663844,-0.001807831715372,6.594133821212914e-05
2017-07-31,0.0387387956609135,0.0573397910416439,-0.0115989225109014,-0.0729503705716922,-0.0036602654010457,-0.016921126102643,0.0564391953018204,0.091753290261182,0.0338825729300992,-0.0211137962654459,-0.0302013825241623,-0.0021742204975318,0.0150099465193237,0.0548570148932357,-0.0354721853854467,0.0413308576644872,-0.0164188047190396,0.0598772387095234,-0.0531239598983141,-0.004134740731174,-0.0495786888037691,0.0001512950482314
2017-08-31,0.0468008367070982,0.0247722297797602,-0.0012563143595552,-0.0416230876867871,-0.0060057251234338,-4.9093749760486415e-05,0.0068105281009731,-0.0446195647657147,-0.0865737064109127,0.0184270262489373,-0.0033472431609144,-0.101504794046751,-0.0052051634546901,0.0066100062166894,0.0255343254518999,0.0152307146878814,-0.0476230763681827,-0.0043900546185606,-0.0747498483235242,0.0388552561736325,-0.027125527884836,0.0001753770612203
2017-09-30,0.0520971374562938,0.0779833863370157,-0.039637412296654,-0.0135895700055673,-0.0030263270488307,-0.1051341747440575,0.0201537419348918,0.1208740662773346,-0.0094773204264411,0.0663253834665622,-0.0078008858344235,0.014021677295916,0.0212916284290275,0.052724403332264,-0.0189471163099588,0.010515119951889,-0.0186287511593807,-0.0185926246696896,0.0196434811274539,-0.0377083340151658,-0.0304201621922887,0.0002822034269581
2017-10-31,-0.0215598296927234,0.012970499955656,-0.0118284931788703,0.04783794850145,0.0084421801676267,-0.099311121451538,0.0086526652368381,-0.0201409952102342,-0.0897688219666581,0.0509388684091923,-0.0564679600664285,0.0862663123471634,-0.0758974588827468,-0.1178848716928392,-0.0128663891796198,-0.0025050345877503,0.0099071235252971,0.0983200808796045,0.013743576817902,-0.0036095641470145,-0.0150128532299254,9.987697370597112e-05
2017-11-30,-0.0288880868953173,-0.0546948657917203,0.0514385182468423,0.0963402764843855,-0.0298920534541267,0.0364221743549039,-0.0052406267234509,-0.0850171387193072,0.0082322838005498,-0.0098460241937481,0.0447175115092204,-0.0598608684562296,0.0010828854676125,0.0752213582400267,0.0145388979657828,0.0290462079418963,-0.0465266863298189,-0.051303833881682,0.0440551816655279,-0.0257596427440717,0.066417191878079,0.0003653657323937
2017-12-31,0.0562653061689722,-0.0616017520461079,0.0236703572955023,-0.0677491872648346,0.0243671081647934,-0.0285924679018528,-0.0546863179969469,-0.0019197045871472,0.006432887013732,0.08964716802488,0.0439183331236965,0.0291778574561567,0.0771901024984204,0.0155735032145703,-0.0102437672300284,-0.0082548502053406,-0.048809802359374,-0.0360776086284369,0.1577399841536788,0.0685214255520013,0.0359073828491039,0.0001452159012853
2018-01-31,-0.0114071145434718,0.0835194609662192,0.0681703806337219,0.0261163748231845,0.0229695397093189,-0.1607217259805683,-0.0023249709901142,-0.0726308226980225,0.0528700791655286,0.0904378239328962,0.0400891544537013,-0.0491769643013808,0.0076275238747066,0.0500639847271736,0.0323525435535648,0.0132998794112583,-0.081185757090443,0.0256220948962239,0.0226856186519226,0.0361787566986029,0.0060783191134511,0.0002081701878272
2018-02-28,-0.0813433950367218,0.0870158145482185,0.0466917448280612,-0.0496827980702708,0.0141879202470136,0.0560133714720408,-0.0357781120349933,-0.0526118818748498,0.0591536839356562,0.030446694721014,0.1038078782271978,-0.0339148130218037,0.0052244428241365,-0.0627014644986647,-0.0189427540977204,0.0359216473384388,0.0211485454775535,0.0365661610428638,0.0373893949325009,0.0319706855290887,-0.0159605584424137,-8.331918497411597e-05
2018-03-31,-0.0721594874593371,-0.004466310408976,0.0181132146483694,0.0304457827243028,0.0196124742822667,0.0228537259400243,-0.0641248971849504,0.018261143052272,0.0156042494522494,0.0856493937049844,0.0978898964023448,0.1005726315395092,0.0231343652654312,-0.0436052671205638,-0.0141569559715234,-0.015045611747747,0.0301839467283417,0.0430376882729952,-0.073186221113085,0.0306840088992132,-0.0146768259405097,0.0005150651354743
2018-04-30,-0.0583683884506096,-0.0142562109903315,0.0686202718024559,-0.0015891149598059,0.0113847935075524,-0.0409612240955049,0.0349076482041937,0.0280426005723948,-0.0154876834302035,0.0367275410820589,-0.0253240614756633,-0.0258207961389241,0.0360937291980825,0.0043287628367478,-0.0153082885820183,-0.0169789564312451,0.0118521113128214,0.0683946858803742,-0.0879999526201857,0.0023691380632422,0.0204712943455499,0.0001772983179743
2018-05-31,0.0329948455032758,0.0744113781306801,0.0181095947399977,-0.0914785092080784,0.0663799936950084,-0.0799754490693327,0.0281637308324234,-0.044617112748085,0.0280910613762454,-0.0224121304093317,0.0251962492106957,0.0370502016418891,-0.0718051729284919,-0.0036696398134257,-0.0125169801738976,-0.0375320979835931,0.0547216665309979,0.0248393216053263,0.115068121611995,0.0124601795584537,0.0323149470735092,0.0002259328184023
2018-06-30,0.0101165175206965,-0.049050570612746,0.0331665177761454,0.0544329344855339,-0.0007460346344666,0.0593109877317337,-0.0942805236057384,0.054683352095785,-0.0167062052504888,0.0668721934113544,-0.0421184847220937,-0.1089584025745999,-0.0600518243967875,0.0110587235121992,0.0387003123908229,-0.0329146133241953,0.0034482268684112,0.0426123715998225,-0.0622831158301209,-0.0469647203764185,-0.0365877235841385,-0.0002383038289089
2018-07-31,0.0454631492665574,-0.0388448559080617,-0.0103620609689036,-0.0266505147794605,-0.0077044821662735,0.0278347725309148,-0.0007301822174539,0.0651776075057616,0.0065761705580774,0.0252394670129613,0.0015774365581935,0.1246582868923943,0.0105345226909453,0.0503914177491724,0.0242289445311484,-0.0600708721959513,0.0212236997915297,-0.0031391449743893,-0.070807399643038,-0.089994923856849,0.0070183072592627,-8.120707128248687e-05
2018-08-31,-0.0266243977653194,0.0350861786709865,0.0036931865177693,-0.0228905980358798,-0.0218259109709698,0.1593963099247422,0.0621447913993336,0.0823774339887601,0.0502436529772847,0.0174919949384139,-0.0405075530622729,0.0458378819339133,-0.0239701829717521,-0.0894654085574667,0.057489665397803,0.0308700151115207,0.0160704517377604,0.016534770334771,0.0002973662557376,0.0104198795693482,-0.0885031550553474,0.000330910070917
2018-09-30,0.0111557731324365,-0.0148050408729765,-0.0258779687021162,-0.0512273928749683,-0.0306425476378201,0.0324183433858395,0.0657159789724762,0.0264281584256407,-0.0180263045488299,0.1218293652271244,0.1094208324965635,-0.0032910656160138,0.0516243706249906,0.0449587718594196,0.074646907667437,0.0692298350535089,-0.0070371461031726,0.0192749894098233,-0.003318107031998,0.0178938269170177,0.0151119741558972,0.0001407115569918
2018-10-31,0.0412778048596575,0.0039166058094454,0.03942144335404,-0.0292566624678773,-0.0373549091159074,0.0303163720408344,0.0638389882358871,0.077881628028601,0.0422640060795254,-0.1563697627161466,0.0245644612851461,0.0441417955289839,-0.0090630439552514,-0.0024270168395715,-0.0268247750642449,0.055593963712154,-0.0327107081676698,0.0258489392085525,-0.0607990068594361,0.0559395221156147,0.0405354989339346,-0.0002994226136324
2018-11-30,-0.019020145245522,-0.0036935555341207,-0.0444914979230806,0.0279705657858377,-0.0261046118902714,-0.0055710283567443,0.0083547490946536,-0.1222666684636006,0.0365917213812983,-0.0831167665472549,-0.014725860088386,-0.0800875297291449,-0.0694579375906229,-0.0128344971989133,0.0070508774212855,-0.0528790371509243,0.1277176782437785,0.0599179127770489,-0.0185164078638375,0.0714999559149738,-0.007602482436366,0.00029099131913
2018-12-31,0.0303902171396442,0.0203893067780875,0.0314000032248376,-0.0046645947659688,-0.0002268520035484,0.0580795203934752,-0.0413408554602073,-0.025846123986325,-0.0355821282242097,-0.0667662588269846,0.0806179442209109,0.0821223209695161,-0.0445997817650089,-0.0750315765190566,-0.0313004624294116,0.0306931929733654,-0.0281011487046074,0.0466315097407071,0.0900570593014972,0.0714424825532361,0.0892351213502703,-2.5423227537211353e-05
2019-01-31,-0.0417594492396932,0.0718175167770978,-0.0062621942650252,0.0227231933879722,0.0125828804529534,0.0456761769159432,-0.054757808250873,-0.0597220414873395,0.0497023163898756,-0.00835816949411,-0.1466050848721144,-0.0121441326485767,-0.0998592836849567,0.0218547135777267,-0.019037996169132,0.0554794055244955,-0.040603968314978,0.015405254970976,-0.0539695695186118,-0.0389212588461469,-0.0353693270544627,0.0003655967305086
2019-02-28,-0.0224839516176163,0.0085170305327623,0.0464531226164027,0.024482032187398,0.0036264991920268,0.0862229021736461,0.0255405481256302,0.0011221810604522,0.0375276141769654,-0.0006547119812071,-0.1360340853238495,-0.0046407341055841,-0.0060402770115847,-0.1213109437426651,-0.0144995456038385,-0.0113131472688252,0.0236782995203216,-0.0367482189622518,-0.0955548514479162,-0.0111690322816053,0.0153764759179766,6.57661976125934e-05
2019-03-31,-0.0236889631208519,0.0351155961649367,0.0301814469515583,0.075181860302568,-0.0222057250166597,-0.0285021541243588,0.0274899625622227,-0.0414881032348523,0.0111448066403355,-0.089472344700224,0.053751573432348,-0.0226357175217134,-0.0043343229145026,0.028987845245786,-0.0276381160371158,0.008532035304739,0.0130323358498209,0.0168387007280409,0.0697638092934982,0.0246128942111117,0.0036786591628341,0.0001242746705374
2019-04-30,-0.0761937525127317,-0.0943846878432377,0.0715895672369344,-0.0127841527094844,0.0304824622482076,-0.0229429956871774,0.0785400350146992,-0.0164841885158995,-0.0270713817486167,-0.0524506759663671,0.0040840869037999,-0.028204407126914,-0.0131390192479987,-0.0760617348881174,-0.0274760621189575,-0.0664517376113211,-0.0837893446843886,0.0109905059473535,0.0378999523920818,0.1127815221213663,0.0007007825095298,0.0003191242490516
2019-05-31,0.0323377622626125,0.0018210114137575,0.0294036521771487,-0.0727558347441981,0.0253971055591461,-0.0257703255819034,0.0680072512195143,0.1098849858017663,-0.0313554257056166,-0.0436366501022033,0.016915341584669,0.0515956892807497,0.0429290384411034,-0.0002099084763992,0.0004456803342996,0.0144077928006232,0.0639271132827643,0.0245094724892581,-0.0408450043937948,0.0675789561779772,5.301857558271937e-05,-9.616526083759914e-05
2019-06-30,-0.029342805869776,-0.036369514751378,-0.0597319557629461,0.0617795525739399,-0.0030409859394534,0.0563988634191623,-0.0012667410911671,-0.0167039385792287,-0.0171371161314295,0.1916282964251394,-0.0895858439148305,0.0241411404882191,0.047391115770341,-0.0086819331903942,-0.0325469723387231,-0.0328821570010637,-0.0071922900338759,0.1475583181444174,-0.1088930852550703,0.0520773655995244,0.0102803027659358,-0.0001152360282334
2019-07-31,0.0017366900720953,-0.05442299506404,-0.0014741907128052,-0.0121866959432309,-0.0186434825500243,0.1021823522861529,-0.063781415858121,0.0192950684198844,0.0306307031631995,0.1451404514817948,-0.0015692232422846,0.0489099226873448,-0.0036631620386189,0.0545641015421571,0.0307919071848949,0.0120224512954813,-0.0666148466440884,-0.0193083838387642,-0.0496268930092263,-0.0126956711901783,0.0444988700373704,4.4033649253711865e-05
2019-08-31,0.0319362332572457,-0.0380481470014692,-0.044247780483675,0.0642845620391545,0.0193560894771809,-0.0244592291296267,-0.011772903839476,-0.0205628492031464,-0.0356189780883188,-0.0117960218836188,0.1353186132506325,0.0075781013965657,-0.0769231375787297,-0.0116013513706464,-0.0233495353751693,-0.0505725983910505,0.0677906306433565,0.038511754144262,-0.0008069098961806,-0.0339865652658027,0.0689682442841753,0.0002487678932575
2019-09-30,0.0297295352384369,-0.0118978127282843,-0.0189437998616687,0.0256166236109633,0.0079546010977683,-0.0222549392661549,0.0183796765800185,-0.0015622695097748,0.025984079207266,-0.0083810448548403,0.0556670954543374,0.040240606238235,0.0257134765405038,-0.0368997946256796,0.09131882866342,0.0242235023855945,0.0348800893123915,0.078003693143702,0.0855492686851141,0.0378742037230512,0.0052293989917159,-0.0001828421171893
2019-10-31,0.0438443306363045,0.0481883255837925,0.0596128615065889,-0.0015918055570797,-0.0437967112542016,0.0255524074642302,-0.0051939230655447,-0.0058621093990093,-0.0482713588580595,-0.064081530100137,0.0114621145421428,-0.0180800090318699,0.0234040815290549,-0.0276960733888432,-0.0090020298738491,0.0413455688758127,-0.0755925434501668,0.01869240914485,-0.0702864435981552,-0.0433322323612347,0.0429911696327669,-0.0002502735866444
2019-11-30,-0.0054208435941488,-0.0595941245098807,0.0257945551645012,0.023786850965817,-0.0001414446479556,-0.0106719540602687,-0.0263217783696515,0.0214254589244395,-0.002385943996577,-0.1178893909017359,-0.0296540490148068,0.1476483197125482,0.0142305287177452,0.0596359585246417,0.0071000545591721,-0.0229150888505399,0.1021792415728083,0.1555841465525712,-0.0029167078211066,-0.0062771119404103,-0.0270798934935073,0.000248077518742
2019-12-31,-0.0263693663901862,0.0056351951203959,-0.0259362852323303,0.1085159124218764,0.0102972545628094,0.0668326687825431,0.0203841011525454,0.0656588044495819,0.0114862594088587,0.0091101980290205,-0.0266497630927613,-0.0899809306914288,0.0392964718611449,0.0234864446170886,-0.0349657445121439,-0.0354900922686919,0.0368158728759259,-0.0104016397583343,0.0508386089704902,-0.0009627480129493,0.0407113002788335,-3.7262329180067424e-05
2020-01-31,-0.0042104644909701,-0.0191102102213814,-0.0381208183911882,0.1151773176978285,-0.026449308577783,-0.1404711946679905,-0.022165121360116,0.0954004902122854,0.1147588108882133,-0.0533506767179586,-0.1438077127099714,0.0870284174039376,-0.0407514029552657,-0.0217590802701807,0.0573711553952118,-0.0717175283932,-0.0022830503924302,0.0325101104723659,-0.1654389534946153,0.0724272213922942,-0.0298615475788047,4.888130749276706e-06
2020-02-29,-0.1078922844224065,-0.0115877580513973,0.0023862860312155,0.0090119702009162,0.0080137446896549,-0.0482619030413331,-0.0291424159484154,0.0128683003382567,-0.0542656837196888,0.0113810996180353,0.0174012381950214,0.0937218064960544,0.0776093502978408,-0.0144375798605023,0.0393251078474443,-0.004544849762491,0.0912522406092701,-0.0361174803518688,0.0762167684457637,-0.011273561833718,0.0557087579489191,-0.0002880287470546
2020-03-31,-0.0923993764744115,0.0523632776368862,-0.0459723024189738,0.0138141322823228,-0.0440084871508469,-0.0453962021151338,0.0236767591376704,0.0301380137613989,0.0717286732633087,-0.0960575482661785,0.0571045991461952,-0.0451933061721378,-0.0330908704730911,-0.0797460163150951,0.0140188848782203,-0.0157490227087063,0.0076229189896572,-0.0087811585970944,-0.0806083847081984,-0.1008596276412229,0.1074384617848995,-5.246252953706311e-05
2020-04-30,-0.0843754765100839,0.0300288884421785,-0.0248606052156532,0.0622564263957742,0.0442735752580248,-0.1449085804796584,-0.0164327027753969,-0.0772343621267815,0.0132636245692059,-0.0366269670675048,-0.1064185779496349,0.1476196470589908,0.0306343104391719,0.0162317280278371,-0.0365489159294631,-0.0502105904572406,-0.003328443020174,0.0279168687662896,0.0265567172364154,0.0256490646753412,-0.0003054799133866,8.18198740071032e-05
